id,text,label,category,language,script,template_id,kind
upg-sms-00387,"డాక్యుమెంట్లు లేకుండా ₹5,00,000 తక్షణ లోన్ ఆమోదం! ఫైల్ చార్జ్ ₹12,000 refund.desk@upg కి పంపి 10 నిమిషాల్లో డబ్బు పొందండి.",1,loan_fee,te,native,s1-loan_fee-ten-064,sms
upg-sms-00388,"డాక్యుమెంట్లు లేకుండా ₹50,000 తక్షణ లోన్ ఆమోదం! ఫైల్ చార్జ్ ₹2,999 kyc.helpdesk@upg కి పంపి 10 నిమిషాల్లో డబ్బు పొందండి.",1,loan_fee,te,native,s1-loan_fee-ten-064,sms
upg-sms-00389,"డాక్యుమెంట్లు లేకుండా ₹2,50,000 తక్షణ లోన్ ఆమోదం! ఫైల్ చార్జ్ ₹9,999 refund.desk@upg కి పంపి 10 నిమిషాల్లో డబ్బు పొందండి.",1,loan_fee,te,native,s1-loan_fee-ten-064,sms
upg-sms-00390,"Mee Rs 10,00,000 loan approve ayindi. File charge Rs 5,000 pampandi support.verify@upg",1,loan_fee,te,latin,s1-loan_fee-tel-065,sms
upg-sms-00391,"Mee Rs 2,50,000 loan approve ayindi. File charge Rs 9,999 pampandi refund.desk@upg",1,loan_fee,te,latin,s1-loan_fee-tel-065,sms
upg-sms-00392,"Mee Rs 10,00,000 loan approve ayindi. File charge Rs 4,999 pampandi cashback.offer@upg",1,loan_fee,te,latin,s1-loan_fee-tel-065,sms
upg-sms-00393,"Mee Rs 2,50,000 loan approve ayindi. File charge Rs 2,999 pampandi kyc.helpdesk@upg",1,loan_fee,te,latin,s1-loan_fee-tel-065,sms
upg-sms-00394,"Mee Rs 1,00,000 loan approve ayindi. File charge Rs 12,000 pampandi luckydraw.winner@upg",1,loan_fee,te,latin,s1-loan_fee-tel-065,sms
upg-sms-00395,"Mee Rs 1,00,000 loan approve ayindi. File charge Rs 4,999 pampandi refund.desk@upg",1,loan_fee,te,latin,s1-loan_fee-tel-065,sms
upg-sms-00396,Kaveri Gramin Bank security team: suspicious login detected. Share the OTP you just received with our officer on 8793686766 to secure your account.,1,otp_pin_request,en,native,s1-otp_pin_request-enn-066,sms
upg-sms-00397,Deccan Co-op Bank security team: suspicious login detected. Share the OTP you just received with our officer on 9181053330 to secure your account.,1,otp_pin_request,en,native,s1-otp_pin_request-enn-066,sms
upg-sms-00398,Kaveri Gramin Bank security team: suspicious login detected. Share the OTP you just received with our officer on 6235692119 to secure your account.,1,otp_pin_request,en,native,s1-otp_pin_request-enn-066,sms
upg-sms-00399,Godavari Bank security team: suspicious login detected. Share the OTP you just received with our officer on 7130629788 to secure your account.,1,otp_pin_request,en,native,s1-otp_pin_request-enn-066,sms
upg-sms-00400,Godavari Bank security team: suspicious login detected. Share the OTP you just received with our officer on 7811364018 to secure your account.,1,otp_pin_request,en,native,s1-otp_pin_request-enn-066,sms
upg-sms-00401,Deccan Co-op Bank security team: suspicious login detected. Share the OTP you just received with our officer on 9498713177 to secure your account.,1,otp_pin_request,en,native,s1-otp_pin_request-enn-066,sms
upg-sms-00402,"To stop the unauthorised debit of Rs 4,999, reply with your UPI PIN and the OTP sent to you.",1,otp_pin_request,en,native,s1-otp_pin_request-enn-067,sms
upg-sms-00403,"To stop the unauthorised debit of Rs 5,000, reply with your UPI PIN and the OTP sent to you.",1,otp_pin_request,en,native,s1-otp_pin_request-enn-067,sms
upg-sms-00404,"To stop the unauthorised debit of Rs 12,000, reply with your UPI PIN and the OTP sent to you.",1,otp_pin_request,en,native,s1-otp_pin_request-enn-067,sms
upg-sms-00405,"To stop the unauthorised debit of Rs 9,999, reply with your UPI PIN and the OTP sent to you.",1,otp_pin_request,en,native,s1-otp_pin_request-enn-067,sms
upg-sms-00406,"To stop the unauthorised debit of Rs 2,999, reply with your UPI PIN and the OTP sent to you.",1,otp_pin_request,en,native,s1-otp_pin_request-enn-067,sms
upg-sms-00407,"To stop the unauthorised debit of Rs 1,499, reply with your UPI PIN and the OTP sent to you.",1,otp_pin_request,en,native,s1-otp_pin_request-enn-067,sms
upg-sms-00408,Kaveri Gramin Bank सुरक्षा टीम: आपके खाते में संदिग्ध लॉगिन हुआ है। खाता सुरक्षित करने के लिए अभी मिला OTP हमारे अधिकारी को 6955724625 पर बताएँ।,1,otp_pin_request,hi,native,s1-otp_pin_request-hin-068,sms
upg-sms-00409,Kaveri Gramin Bank सुरक्षा टीम: आपके खाते में संदिग्ध लॉगिन हुआ है। खाता सुरक्षित करने के लिए अभी मिला OTP हमारे अधिकारी को 7534576333 पर बताएँ।,1,otp_pin_request,hi,native,s1-otp_pin_request-hin-068,sms
upg-sms-00410,Bharat Union Bank सुरक्षा टीम: आपके खाते में संदिग्ध लॉगिन हुआ है। खाता सुरक्षित करने के लिए अभी मिला OTP हमारे अधिकारी को 8617976156 पर बताएँ।,1,otp_pin_request,hi,native,s1-otp_pin_request-hin-068,sms
upg-sms-00411,Narmada Bank सुरक्षा टीम: आपके खाते में संदिग्ध लॉगिन हुआ है। खाता सुरक्षित करने के लिए अभी मिला OTP हमारे अधिकारी को 9748535199 पर बताएँ।,1,otp_pin_request,hi,native,s1-otp_pin_request-hin-068,sms
upg-sms-00412,Narmada Bank सुरक्षा टीम: आपके खाते में संदिग्ध लॉगिन हुआ है। खाता सुरक्षित करने के लिए अभी मिला OTP हमारे अधिकारी को 7386474063 पर बताएँ।,1,otp_pin_request,hi,native,s1-otp_pin_request-hin-068,sms
upg-sms-00413,Godavari Bank सुरक्षा टीम: आपके खाते में संदिग्ध लॉगिन हुआ है। खाता सुरक्षित करने के लिए अभी मिला OTP हमारे अधिकारी को 7381647010 पर बताएँ।,1,otp_pin_request,hi,native,s1-otp_pin_request-hin-068,sms
upg-sms-00414,"Aapke account se Rs 4,999 katne wale hain. Rokne ke liye apna OTP aur PIN batayein 6449792401",1,otp_pin_request,hi,latin,s1-otp_pin_request-hil-069,sms
upg-sms-00415,"Aapke account se Rs 4,999 katne wale hain. Rokne ke liye apna OTP aur PIN batayein 8742301928",1,otp_pin_request,hi,latin,s1-otp_pin_request-hil-069,sms
upg-sms-00416,"Aapke account se Rs 12,000 katne wale hain. Rokne ke liye apna OTP aur PIN batayein 9359687307",1,otp_pin_request,hi,latin,s1-otp_pin_request-hil-069,sms
upg-sms-00417,"Aapke account se Rs 1,499 katne wale hain. Rokne ke liye apna OTP aur PIN batayein 9572647900",1,otp_pin_request,hi,latin,s1-otp_pin_request-hil-069,sms
upg-sms-00418,"Aapke account se Rs 12,000 katne wale hain. Rokne ke liye apna OTP aur PIN batayein 6413613532",1,otp_pin_request,hi,latin,s1-otp_pin_request-hil-069,sms
upg-sms-00419,"Aapke account se Rs 12,000 katne wale hain. Rokne ke liye apna OTP aur PIN batayein 7778694245",1,otp_pin_request,hi,latin,s1-otp_pin_request-hil-069,sms
upg-sms-00420,Deccan Co-op Bank భద్రతా బృందం: మీ ఖాతాలో అనుమానాస్పద లాగిన్. ఖాతా రక్షణ కోసం ఇప్పుడు వచ్చిన OTP ని మా అధికారికి 7516926810 లో చెప్పండి.,1,otp_pin_request,te,native,s1-otp_pin_request-ten-070,sms
upg-sms-00421,Sahyadri Bank భద్రతా బృందం: మీ ఖాతాలో అనుమానాస్పద లాగిన్. ఖాతా రక్షణ కోసం ఇప్పుడు వచ్చిన OTP ని మా అధికారికి 9391395168 లో చెప్పండి.,1,otp_pin_request,te,native,s1-otp_pin_request-ten-070,sms
upg-sms-00422,Kaveri Gramin Bank భద్రతా బృందం: మీ ఖాతాలో అనుమానాస్పద లాగిన్. ఖాతా రక్షణ కోసం ఇప్పుడు వచ్చిన OTP ని మా అధికారికి 7424564234 లో చెప్పండి.,1,otp_pin_request,te,native,s1-otp_pin_request-ten-070,sms
upg-sms-00423,Deccan Co-op Bank భద్రతా బృందం: మీ ఖాతాలో అనుమానాస్పద లాగిన్. ఖాతా రక్షణ కోసం ఇప్పుడు వచ్చిన OTP ని మా అధికారికి 9490340716 లో చెప్పండి.,1,otp_pin_request,te,native,s1-otp_pin_request-ten-070,sms
upg-sms-00424,Deccan Co-op Bank భద్రతా బృందం: మీ ఖాతాలో అనుమానాస్పద లాగిన్. ఖాతా రక్షణ కోసం ఇప్పుడు వచ్చిన OTP ని మా అధికారికి 6761834027 లో చెప్పండి.,1,otp_pin_request,te,native,s1-otp_pin_request-ten-070,sms
upg-sms-00425,Narmada Bank భద్రతా బృందం: మీ ఖాతాలో అనుమానాస్పద లాగిన్. ఖాతా రక్షణ కోసం ఇప్పుడు వచ్చిన OTP ని మా అధికారికి 8179273907 లో చెప్పండి.,1,otp_pin_request,te,native,s1-otp_pin_request-ten-070,sms
upg-sms-00426,"Mee account nundi Rs 2,999 cut avutundi. Aapadaniki mee OTP mariyu PIN cheppandi 6606760400",1,otp_pin_request,te,latin,s1-otp_pin_request-tel-071,sms
upg-sms-00427,"Mee account nundi Rs 7,500 cut avutundi. Aapadaniki mee OTP mariyu PIN cheppandi 9182127309",1,otp_pin_request,te,latin,s1-otp_pin_request-tel-071,sms
upg-sms-00428,"Mee account nundi Rs 12,000 cut avutundi. Aapadaniki mee OTP mariyu PIN cheppandi 9365695182",1,otp_pin_request,te,latin,s1-otp_pin_request-tel-071,sms
upg-sms-00429,"Mee account nundi Rs 2,999 cut avutundi. Aapadaniki mee OTP mariyu PIN cheppandi 8355919635",1,otp_pin_request,te,latin,s1-otp_pin_request-tel-071,sms
upg-sms-00430,"Mee account nundi Rs 5,000 cut avutundi. Aapadaniki mee OTP mariyu PIN cheppandi 8689891248",1,otp_pin_request,te,latin,s1-otp_pin_request-tel-071,sms
upg-sms-00431,"Mee account nundi Rs 9,999 cut avutundi. Aapadaniki mee OTP mariyu PIN cheppandi 7879301389",1,otp_pin_request,te,latin,s1-otp_pin_request-tel-071,sms
upg-sms-00432,"Hi Uncle, this is my new number. My phone broke. I urgently need Rs 2,999, please send to refund.desk@upg, will return tomorrow.",1,impersonation,en,native,s1-impersonation-enn-072,sms
upg-sms-00433,"Hi Mom, this is my new number. My phone broke. I urgently need Rs 5,000, please send to claim.reward@upg, will return tomorrow.",1,impersonation,en,native,s1-impersonation-enn-072,sms
upg-sms-00434,"Hi Aunty, this is my new number. My phone broke. I urgently need Rs 1,499, please send to tasks.pay@upg, will return tomorrow.",1,impersonation,en,native,s1-impersonation-enn-072,sms
upg-sms-00435,"Hi Dad, this is my new number. My phone broke. I urgently need Rs 4,999, please send to claim.reward@upg, will return tomorrow.",1,impersonation,en,native,s1-impersonation-enn-072,sms
upg-sms-00436,"Hi Bro, this is my new number. My phone broke. I urgently need Rs 4,999, please send to support.verify@upg, will return tomorrow.",1,impersonation,en,native,s1-impersonation-enn-072,sms
upg-sms-00437,"Hi Mom, this is my new number. My phone broke. I urgently need Rs 7,500, please send to support.verify@upg, will return tomorrow.",1,impersonation,en,native,s1-impersonation-enn-072,sms
upg-sms-00438,"I am calling from police cyber cell. Your Aadhaar is linked to a crime. Pay Rs 2,999 verification to luckydraw.winner@upg to avoid arrest.",1,impersonation,en,native,s1-impersonation-enn-073,sms
upg-sms-00439,"I am calling from police cyber cell. Your Aadhaar is linked to a crime. Pay Rs 1,499 verification to claim.reward@upg to avoid arrest.",1,impersonation,en,native,s1-impersonation-enn-073,sms
upg-sms-00440,"I am calling from police cyber cell. Your Aadhaar is linked to a crime. Pay Rs 7,500 verification to refund.desk@upg to avoid arrest.",1,impersonation,en,native,s1-impersonation-enn-073,sms
upg-sms-00441,"I am calling from police cyber cell. Your Aadhaar is linked to a crime. Pay Rs 7,500 verification to support.verify@upg to avoid arrest.",1,impersonation,en,native,s1-impersonation-enn-073,sms
upg-sms-00442,"I am calling from police cyber cell. Your Aadhaar is linked to a crime. Pay Rs 2,999 verification to claim.reward@upg to avoid arrest.",1,impersonation,en,native,s1-impersonation-enn-073,sms
upg-sms-00443,"I am calling from police cyber cell. Your Aadhaar is linked to a crime. Pay Rs 12,000 verification to support.verify@upg to avoid arrest.",1,impersonation,en,native,s1-impersonation-enn-073,sms
upg-sms-00444,"मम्मी, यह मेरा नया नंबर है, पुराना फ़ोन खराब हो गया। बहुत ज़रूरी है, ₹2,999 support.verify@upg पर भेज दो, कल लौटा दूँगा।",1,impersonation,hi,native,s1-impersonation-hin-074,sms
upg-sms-00445,"मम्मी, यह मेरा नया नंबर है, पुराना फ़ोन खराब हो गया। बहुत ज़रूरी है, ₹2,999 cashback.offer@upg पर भेज दो, कल लौटा दूँगा।",1,impersonation,hi,native,s1-impersonation-hin-074,sms
upg-sms-00446,"मम्मी, यह मेरा नया नंबर है, पुराना फ़ोन खराब हो गया। बहुत ज़रूरी है, ₹7,500 refund.desk@upg पर भेज दो, कल लौटा दूँगा।",1,impersonation,hi,native,s1-impersonation-hin-074,sms
upg-sms-00447,"मम्मी, यह मेरा नया नंबर है, पुराना फ़ोन खराब हो गया। बहुत ज़रूरी है, ₹5,000 kyc.helpdesk@upg पर भेज दो, कल लौटा दूँगा।",1,impersonation,hi,native,s1-impersonation-hin-074,sms
upg-sms-00448,"मम्मी, यह मेरा नया नंबर है, पुराना फ़ोन खराब हो गया। बहुत ज़रूरी है, ₹1,499 claim.reward@upg पर भेज दो, कल लौटा दूँगा।",1,impersonation,hi,native,s1-impersonation-hin-074,sms
upg-sms-00449,"मम्मी, यह मेरा नया नंबर है, पुराना फ़ोन खराब हो गया। बहुत ज़रूरी है, ₹12,000 refund.desk@upg पर भेज दो, कल लौटा दूँगा।",1,impersonation,hi,native,s1-impersonation-hin-074,sms
upg-sms-00450,"Main police cyber cell se bol raha hoon. Aapka Aadhaar crime mein linked hai. Arrest se bachne ke liye Rs 12,000 bhejein refund.desk@upg",1,impersonation,hi,latin,s1-impersonation-hil-075,sms
upg-sms-00451,"Main police cyber cell se bol raha hoon. Aapka Aadhaar crime mein linked hai. Arrest se bachne ke liye Rs 4,999 bhejein refund.desk@upg",1,impersonation,hi,latin,s1-impersonation-hil-075,sms
upg-sms-00452,"Main police cyber cell se bol raha hoon. Aapka Aadhaar crime mein linked hai. Arrest se bachne ke liye Rs 12,000 bhejein cashback.offer@upg",1,impersonation,hi,latin,s1-impersonation-hil-075,sms
upg-sms-00453,"Main police cyber cell se bol raha hoon. Aapka Aadhaar crime mein linked hai. Arrest se bachne ke liye Rs 5,000 bhejein refund.desk@upg",1,impersonation,hi,latin,s1-impersonation-hil-075,sms
upg-sms-00454,"Main police cyber cell se bol raha hoon. Aapka Aadhaar crime mein linked hai. Arrest se bachne ke liye Rs 2,999 bhejein claim.reward@upg",1,impersonation,hi,latin,s1-impersonation-hil-075,sms
upg-sms-00455,"Main police cyber cell se bol raha hoon. Aapka Aadhaar crime mein linked hai. Arrest se bachne ke liye Rs 7,500 bhejein cashback.offer@upg",1,impersonation,hi,latin,s1-impersonation-hil-075,sms
upg-sms-00456,"అమ్మా, ఇది నా కొత్త నంబర్, పాత ఫోన్ పాడైంది. చాలా అర్జెంట్, ₹4,999 tasks.pay@upg కి పంపు, రేపు తిరిగి ఇస్తాను.",1,impersonation,te,native,s1-impersonation-ten-076,sms
upg-sms-00457,"అమ్మా, ఇది నా కొత్త నంబర్, పాత ఫోన్ పాడైంది. చాలా అర్జెంట్, ₹2,999 cashback.offer@upg కి పంపు, రేపు తిరిగి ఇస్తాను.",1,impersonation,te,native,s1-impersonation-ten-076,sms
upg-sms-00458,"అమ్మా, ఇది నా కొత్త నంబర్, పాత ఫోన్ పాడైంది. చాలా అర్జెంట్, ₹1,499 cashback.offer@upg కి పంపు, రేపు తిరిగి ఇస్తాను.",1,impersonation,te,native,s1-impersonation-ten-076,sms
upg-sms-00459,"అమ్మా, ఇది నా కొత్త నంబర్, పాత ఫోన్ పాడైంది. చాలా అర్జెంట్, ₹12,000 kyc.helpdesk@upg కి పంపు, రేపు తిరిగి ఇస్తాను.",1,impersonation,te,native,s1-impersonation-ten-076,sms
upg-sms-00460,"అమ్మా, ఇది నా కొత్త నంబర్, పాత ఫోన్ పాడైంది. చాలా అర్జెంట్, ₹7,500 support.verify@upg కి పంపు, రేపు తిరిగి ఇస్తాను.",1,impersonation,te,native,s1-impersonation-ten-076,sms
upg-sms-00461,"అమ్మా, ఇది నా కొత్త నంబర్, పాత ఫోన్ పాడైంది. చాలా అర్జెంట్, ₹4,999 cashback.offer@upg కి పంపు, రేపు తిరిగి ఇస్తాను.",1,impersonation,te,native,s1-impersonation-ten-076,sms
upg-sms-00462,"Nenu police cyber cell nundi. Mee Aadhaar crime lo link ayindi. Arrest avvakunda Rs 5,000 pampandi tasks.pay@upg",1,impersonation,te,latin,s1-impersonation-tel-077,sms
upg-sms-00463,"Nenu police cyber cell nundi. Mee Aadhaar crime lo link ayindi. Arrest avvakunda Rs 9,999 pampandi cashback.offer@upg",1,impersonation,te,latin,s1-impersonation-tel-077,sms
upg-sms-00464,"Nenu police cyber cell nundi. Mee Aadhaar crime lo link ayindi. Arrest avvakunda Rs 7,500 pampandi kyc.helpdesk@upg",1,impersonation,te,latin,s1-impersonation-tel-077,sms
upg-sms-00465,"Nenu police cyber cell nundi. Mee Aadhaar crime lo link ayindi. Arrest avvakunda Rs 12,000 pampandi kyc.helpdesk@upg",1,impersonation,te,latin,s1-impersonation-tel-077,sms
upg-sms-00466,"Nenu police cyber cell nundi. Mee Aadhaar crime lo link ayindi. Arrest avvakunda Rs 12,000 pampandi tasks.pay@upg",1,impersonation,te,latin,s1-impersonation-tel-077,sms
upg-sms-00467,"Nenu police cyber cell nundi. Mee Aadhaar crime lo link ayindi. Arrest avvakunda Rs 2,999 pampandi tasks.pay@upg",1,impersonation,te,latin,s1-impersonation-tel-077,sms
upg-sms-00468,"Double your money in 7 days! Invest Rs 4,999 in our crypto plan and get Rs 1,00,000 guaranteed. Join http://secure-bank-update.click/99835",1,investment,en,native,s1-investment-enn-078,sms
upg-sms-00469,"Double your money in 7 days! Invest Rs 9,999 in our crypto plan and get Rs 1,00,000 guaranteed. Join https://upi-refund-help.xyz/r88237",1,investment,en,native,s1-investment-enn-078,sms
upg-sms-00470,"Double your money in 7 days! Invest Rs 9,999 in our crypto plan and get Rs 2,50,000 guaranteed. Join http://parcel-track-in.info/t1067",1,investment,en,native,s1-investment-enn-078,sms
upg-sms-00471,"Double your money in 7 days! Invest Rs 5,000 in our crypto plan and get Rs 1,00,000 guaranteed. Join https://upi-refund-help.xyz/r83769",1,investment,en,native,s1-investment-enn-078,sms
upg-sms-00472,"Double your money in 7 days! Invest Rs 4,999 in our crypto plan and get Rs 2,50,000 guaranteed. Join http://acct-help-india.site/72056",1,investment,en,native,s1-investment-enn-078,sms
upg-sms-00473,"Double your money in 7 days! Invest Rs 9,999 in our crypto plan and get Rs 2,50,000 guaranteed. Join http://kyc-verify-now.top/a85019",1,investment,en,native,s1-investment-enn-078,sms
upg-sms-00474,"VIP stock tips group: 300% returns this week. Pay Rs 2,999 membership to cashback.offer@upg and join now.",1,investment,en,native,s1-investment-enn-079,sms
upg-sms-00475,"VIP stock tips group: 300% returns this week. Pay Rs 12,000 membership to refund.desk@upg and join now.",1,investment,en,native,s1-investment-enn-079,sms
upg-sms-00476,"VIP stock tips group: 300% returns this week. Pay Rs 9,999 membership to tasks.pay@upg and join now.",1,investment,en,native,s1-investment-enn-079,sms
upg-sms-00477,"VIP stock tips group: 300% returns this week. Pay Rs 9,999 membership to claim.reward@upg and join now.",1,investment,en,native,s1-investment-enn-079,sms
upg-sms-00478,"VIP stock tips group: 300% returns this week. Pay Rs 1,499 membership to claim.reward@upg and join now.",1,investment,en,native,s1-investment-enn-079,sms
upg-sms-00479,"VIP stock tips group: 300% returns this week. Pay Rs 4,999 membership to support.verify@upg and join now.",1,investment,en,native,s1-investment-enn-079,sms
upg-sms-00480,"7 दिन में पैसा दोगुना! हमारे प्लान में ₹1,499 लगाएँ और ₹50,000 पक्का पाएँ। जुड़ें https://bit-link.cc/11453",1,investment,hi,native,s1-investment-hin-080,sms
upg-sms-00481,"7 दिन में पैसा दोगुना! हमारे प्लान में ₹1,499 लगाएँ और ₹25,000 पक्का पाएँ। जुड़ें http://kyc-verify-now.top/a37024",1,investment,hi,native,s1-investment-hin-080,sms
upg-sms-00482,"7 दिन में पैसा दोगुना! हमारे प्लान में ₹2,999 लगाएँ और ₹1,00,000 पक्का पाएँ। जुड़ें http://acct-help-india.site/65201",1,investment,hi,native,s1-investment-hin-080,sms
upg-sms-00483,"7 दिन में पैसा दोगुना! हमारे प्लान में ₹2,999 लगाएँ और ₹2,50,000 पक्का पाएँ। जुड़ें http://parcel-track-in.info/t60338",1,investment,hi,native,s1-investment-hin-080,sms
upg-sms-00484,"7 दिन में पैसा दोगुना! हमारे प्लान में ₹9,999 लगाएँ और ₹1,00,000 पक्का पाएँ। जुड़ें https://upi-refund-help.xyz/r54410",1,investment,hi,native,s1-investment-hin-080,sms
upg-sms-00485,"7 दिन में पैसा दोगुना! हमारे प्लान में ₹7,500 लगाएँ और ₹50,000 पक्का पाएँ। जुड़ें https://upi-refund-help.xyz/r12735",1,investment,hi,native,s1-investment-hin-080,sms
upg-sms-00486,"Sirf 7 din mein paisa double! Rs 5,000 invest karein https://reward-claim.online/c16347",1,investment,hi,latin,s1-investment-hil-081,sms
upg-sms-00487,"Sirf 7 din mein paisa double! Rs 2,999 invest karein https://upi-refund-help.xyz/r90873",1,investment,hi,latin,s1-investment-hil-081,sms
upg-sms-00488,"Sirf 7 din mein paisa double! Rs 9,999 invest karein https://bit-link.cc/39891",1,investment,hi,latin,s1-investment-hil-081,sms
upg-sms-00489,"Sirf 7 din mein paisa double! Rs 4,999 invest karein https://bit-link.cc/80827",1,investment,hi,latin,s1-investment-hil-081,sms
upg-sms-00490,"Sirf 7 din mein paisa double! Rs 5,000 invest karein http://secure-bank-update.click/45573",1,investment,hi,latin,s1-investment-hil-081,sms
upg-sms-00491,"Sirf 7 din mein paisa double! Rs 4,999 invest karein http://kyc-verify-now.top/a38352",1,investment,hi,latin,s1-investment-hil-081,sms
upg-sms-00492,"7 రోజుల్లో మీ డబ్బు రెట్టింపు! మా ప్లాన్‌లో ₹2,999 పెట్టి ₹5,00,000 ఖచ్చితంగా పొందండి. చేరండి https://upi-refund-help.xyz/r42014",1,investment,te,native,s1-investment-ten-082,sms
upg-sms-00493,"7 రోజుల్లో మీ డబ్బు రెట్టింపు! మా ప్లాన్‌లో ₹12,000 పెట్టి ₹2,50,000 ఖచ్చితంగా పొందండి. చేరండి https://reward-claim.online/c37384",1,investment,te,native,s1-investment-ten-082,sms
upg-sms-00494,"7 రోజుల్లో మీ డబ్బు రెట్టింపు! మా ప్లాన్‌లో ₹12,000 పెట్టి ₹2,50,000 ఖచ్చితంగా పొందండి. చేరండి https://upi-refund-help.xyz/r30289",1,investment,te,native,s1-investment-ten-082,sms
upg-sms-00495,"7 రోజుల్లో మీ డబ్బు రెట్టింపు! మా ప్లాన్‌లో ₹7,500 పెట్టి ₹1,00,000 ఖచ్చితంగా పొందండి. చేరండి http://acct-help-india.site/28357",1,investment,te,native,s1-investment-ten-082,sms
upg-sms-00496,"7 రోజుల్లో మీ డబ్బు రెట్టింపు! మా ప్లాన్‌లో ₹5,000 పెట్టి ₹2,50,000 ఖచ్చితంగా పొందండి. చేరండి http://kyc-verify-now.top/a13299",1,investment,te,native,s1-investment-ten-082,sms
upg-sms-00497,"7 రోజుల్లో మీ డబ్బు రెట్టింపు! మా ప్లాన్‌లో ₹1,499 పెట్టి ₹5,00,000 ఖచ్చితంగా పొందండి. చేరండి https://reward-claim.online/c19959",1,investment,te,native,s1-investment-ten-082,sms
upg-sms-00498,"7 rojullo dabbu double! Rs 2,999 invest cheyandi http://secure-bank-update.click/20586",1,investment,te,latin,s1-investment-tel-083,sms
upg-sms-00499,"7 rojullo dabbu double! Rs 7,500 invest cheyandi http://parcel-track-in.info/t28924",1,investment,te,latin,s1-investment-tel-083,sms
upg-sms-00500,"7 rojullo dabbu double! Rs 4,999 invest cheyandi https://bit-link.cc/33582",1,investment,te,latin,s1-investment-tel-083,sms
upg-sms-00501,"7 rojullo dabbu double! Rs 9,999 invest cheyandi https://upi-refund-help.xyz/r4761",1,investment,te,latin,s1-investment-tel-083,sms
upg-sms-00502,"7 rojullo dabbu double! Rs 4,999 invest cheyandi https://upi-refund-help.xyz/r93308",1,investment,te,latin,s1-investment-tel-083,sms
upg-sms-00503,"7 rojullo dabbu double! Rs 9,999 invest cheyandi http://kyc-verify-now.top/a25106",1,investment,te,latin,s1-investment-tel-083,sms
upg-sms-00504,"Rs 2,999 debited from A/c XX7400 on 10-Aug to Divya via UPI. Ref 8763121562. Not you? Call the number on the back of your card. -NRMB",0,bank_debit,en,native,s0-bank_debit-enn-000,sms
upg-sms-00505,"Rs 2,999 debited from A/c XX6114 on 09-Nov to Suresh via UPI. Ref 9838970820. Not you? Call the number on the back of your card. -DCCB",0,bank_debit,en,native,s0-bank_debit-enn-000,sms
upg-sms-00506,"Rs 2,999 debited from A/c XX0317 on 14-Jul to Priya via UPI. Ref 1402535622. Not you? Call the number on the back of your card. -GODB",0,bank_debit,en,native,s0-bank_debit-enn-000,sms
upg-sms-00507,"Rs 7,500 debited from A/c XX1023 on 23-Jan to Suresh via UPI. Ref 4423357722. Not you? Call the number on the back of your card. -BUNB",0,bank_debit,en,native,s0-bank_debit-enn-000,sms
upg-sms-00508,"Rs 12,000 debited from A/c XX4928 on 22-Oct to Lakshmi via UPI. Ref 8488894514. Not you? Call the number on the back of your card. -GODB",0,bank_debit,en,native,s0-bank_debit-enn-000,sms
upg-sms-00509,"Rs 4,999 debited from A/c XX9304 on 06-Dec to Priya via UPI. Ref 1843461274. Not you? Call the number on the back of your card. -NRMB",0,bank_debit,en,native,s0-bank_debit-enn-000,sms
upg-sms-00510,"BUNB: Your A/c XX9027 is debited by Rs 1 for UPI payment to DailyBasket. Avl bal Rs 82,687.",0,bank_debit,en,native,s0-bank_debit-enn-001,sms
upg-sms-00511,"BUNB: Your A/c XX0303 is debited by Rs 199 for UPI payment to DailyBasket. Avl bal Rs 88,910.",0,bank_debit,en,native,s0-bank_debit-enn-001,sms
upg-sms-00512,"SAHB: Your A/c XX2235 is debited by Rs 199 for UPI payment to DailyBasket. Avl bal Rs 114,899.",0,bank_debit,en,native,s0-bank_debit-enn-001,sms
upg-sms-00513,"BUNB: Your A/c XX2194 is debited by Rs 49 for UPI payment to DailyBasket. Avl bal Rs 88,532.",0,bank_debit,en,native,s0-bank_debit-enn-001,sms
upg-sms-00514,"DCCB: Your A/c XX3829 is debited by Rs 1 for UPI payment to DailyBasket. Avl bal Rs 107,967.",0,bank_debit,en,native,s0-bank_debit-enn-001,sms
upg-sms-00515,"NRMB: Your A/c XX1937 is debited by Rs 1 for UPI payment to DailyBasket. Avl bal Rs 65,431.",0,bank_debit,en,native,s0-bank_debit-enn-001,sms
upg-sms-00516,"आपके खाते XX2740 से 18-Jan को UPI द्वारा ₹9,999 Divya को भेजे गए। संदर्भ 3308153566। -KAVB",0,bank_debit,hi,native,s0-bank_debit-hin-002,sms
upg-sms-00517,"आपके खाते XX1409 से 08-May को UPI द्वारा ₹7,500 Ramesh को भेजे गए। संदर्भ 4690957604। -GODB",0,bank_debit,hi,native,s0-bank_debit-hin-002,sms
upg-sms-00518,"आपके खाते XX3383 से 12-Jul को UPI द्वारा ₹7,500 Anita को भेजे गए। संदर्भ 7363032807। -DCCB",0,bank_debit,hi,native,s0-bank_debit-hin-002,sms
upg-sms-00519,"आपके खाते XX4251 से 03-Aug को UPI द्वारा ₹5,000 Anita को भेजे गए। संदर्भ 7153158184। -BUNB",0,bank_debit,hi,native,s0-bank_debit-hin-002,sms
